City,Date,Temperature,temp_max,temp_min,humidity,precip,snow,windspeed,conditions
"Montreal, QC",2020-01-01,0.2,1.1,-0.8,87.84,5.71,0.0,7.9,Rain
"Montreal, QC",2020-01-02,0.9,2.6,-1.0,78.7,0.0,0.0,7.7,Clear
"Montreal, QC",2020-01-03,4.8,5.8,2.8,74.88,0.0,0.0,7.6,Clear
"Montreal, QC",2020-01-04,0.5,3.2,-1.9,78.79,2.27,0.0,11.2,Rain
"Montreal, QC",2020-01-05,-5.3,-1.8,-9.9,69.09,0.76,3.88,13.1,Snow
"Montreal, QC",2020-01-06,-8.7,-5.7,-10.2,83.46,2.17,2.5,11.2,Snow
"Montreal, QC",2020-01-07,-3.7,-1.6,-6.4,70.03,1.05,4.63,9.4,Snow
"Montreal, QC",2020-01-08,-2.9,-0.1,-10.0,80.58,4.31,1.88,9.7,Snow
"Montreal, QC",2020-01-09,-12.5,-8.5,-16.1,62.69,0.0,0.0,7.9,Clear
"Montreal, QC",2020-01-10,-1.5,3.0,-9.6,75.15,0.0,0.0,9.6,Clear
"Montreal, QC",2020-01-11,3.1,6.5,-1.8,95.88,42.64,0.63,18.5,Snow
"Montreal, QC",2020-01-12,-6.6,-3.0,-9.5,86.36,18.36,0.37,15.0,Snow
"Montreal, QC",2020-01-13,-8.9,-7.0,-10.1,86.64,0.51,0.0,9.4,Snow
"Montreal, QC",2020-01-14,-6.9,-5.9,-7.4,83.54,1.41,0.0,14.8,Snow
"Montreal, QC",2020-01-15,-2.5,0.0,-7.0,85.52,1.77,0.0,7.6,Snow
"Montreal, QC",2020-01-16,-3.4,0.0,-11.7,79.8,8.49,0.0,16.7,Snow
"Montreal, QC",2020-01-17,-16.7,-12.7,-19.7,59.25,0.0,0.0,14.9,Clear
"Montreal, QC",2020-01-18,-15.5,-13.5,-16.7,74.2,6.84,0.0,14.8,Snow
"Montreal, QC",2020-01-19,-11.0,-9.0,-14.1,81.0,4.86,0.0,16.6,Snow
"Montreal, QC",2020-01-20,-13.1,-10.9,-16.0,63.63,0.0,13.0,12.9,Snow
"Montreal, QC",2020-01-21,-11.2,-5.6,-15.4,69.44,0.0,0.0,14.6,Clear
"Montreal, QC",2020-01-22,-1.8,1.7,-4.7,73.4,0.0,0.0,13.1,Clear
"Montreal, QC",2020-01-23,-0.3,1.9,-2.8,60.84,0.0,0.0,11.2,Clear
"Montreal, QC",2020-01-24,-1.1,0.8,-3.3,73.48,0.0,0.0,13.0,Clear
"Montreal, QC",2020-01-25,-1.8,0.9,-4.7,85.51,7.01,0.0,13.0,Snow
"Montreal, QC",2020-01-26,1.1,1.9,0.1,93.81,12.23,0.0,9.4,Rain
"Montreal, QC",2020-01-27,1.4,2.3,0.7,87.89,4.08,0.0,7.7,Rain
"Montreal, QC",2020-01-28,-1.4,0.1,-4.8,73.16,0.0,0.0,11.2,Clear
"Montreal, QC",2020-01-29,-8.1,-5.2,-10.5,59.83,0.0,0.0,11.3,Clear
"Montreal, QC",2020-01-30,-8.8,-6.2,-11.7,63.18,0.26,0.0,9.3,Snow
"Montreal, QC",2020-01-31,-6.9,-3.2,-10.6,71.35,0.0,0.0,7.5,Clear
"Montreal, QC",2020-02-01,-3.9,-0.5,-6.0,78.19,1.07,0.0,5.4,Snow
"Montreal, QC",2020-02-02,-3.8,-1.5,-6.9,85.53,0.9,0.0,5.4,Snow
"Montreal, QC",2020-02-03,0.2,3.3,-3.5,79.51,0.0,0.0,7.8,Clear
"Montreal, QC",2020-02-04,0.5,2.8,-0.8,69.65,0.0,0.0,5.6,Clear
"Montreal, QC",2020-02-05,-6.0,-0.7,-8.7,57.13,0.0,0.63,13.4,Snow
"Montreal, QC",2020-02-06,-7.4,-5.4,-8.4,82.64,6.94,4.13,14.9,Snow
"Montreal, QC",2020-02-07,-6.5,-4.7,-10.0,92.2,26.62,8.5,22.5,Snow
"Montreal, QC",2020-02-08,-14.8,-11.2,-16.3,61.99,0.56,3.75,9.6,Snow
"Montreal, QC",2020-02-09,-12.0,-6.4,-17.3,69.78,0.0,0.0,9.3,Clear
"Montreal, QC",2020-02-10,-4.9,-0.9,-8.3,87.5,11.53,0.0,11.1,Snow
"Montreal, QC",2020-02-11,-2.8,-0.5,-6.6,84.78,0.0,0.0,5.6,Clear
"Montreal, QC",2020-02-12,-0.5,1.6,-2.3,66.11,0.0,38.92,14.8,Snow
"Montreal, QC",2020-02-13,-4.9,-0.1,-14.2,78.37,2.73,0.0,13.3,Snow
"Montreal, QC",2020-02-14,-18.0,-13.8,-21.4,53.67,0.3,0.0,16.6,Snow
"Montreal, QC",2020-02-15,-11.0,-5.7,-17.3,62.0,0.0,0.0,11.3,Clear
"Montreal, QC",2020-02-16,-0.7,2.8,-5.3,72.34,0.3,0.0,11.4,Snow
"Montreal, QC",2020-02-17,-7.0,-0.1,-9.9,54.52,0.26,0.0,13.0,Snow
"Montreal, QC",2020-02-18,-5.5,4.1,-15.9,76.43,12.99,17.88,15.0,Snow
"Montreal, QC",2020-02-19,-4.3,2.0,-10.8,58.07,6.77,0.0,11.3,Snow
"Montreal, QC",2020-02-20,-12.7,-11.2,-14.4,51.8,0.0,0.0,9.4,Clear
"Montreal, QC",2020-02-21,-7.8,-1.7,-15.7,61.22,0.0,0.0,16.7,Clear
"Montreal, QC",2020-02-22,-0.2,2.6,-2.4,62.39,0.0,0.0,11.5,Clear
"Montreal, QC",2020-02-23,2.2,6.1,-1.7,66.66,0.0,0.0,11.2,Clear
"Montreal, QC",2020-02-24,5.7,9.1,2.5,53.14,0.0,0.0,13.1,Clear
"Montreal, QC",2020-02-25,3.0,4.5,1.0,63.84,0.0,8.52,14.8,Snow
"Montreal, QC",2020-02-26,-1.0,1.3,-3.0,71.99,2.16,0.0,14.8,Snow
"Montreal, QC",2020-02-27,-1.5,2.3,-6.5,87.42,21.49,0.0,13.3,Snow
"Montreal, QC",2020-02-28,-8.5,-6.6,-10.2,66.31,0.0,0.0,11.5,Clear
"Montreal, QC",2020-02-29,-10.2,-8.5,-12.2,70.68,0.26,0.0,9.5,Snow
"Montreal, QC",2020-03-01,-8.6,-5.5,-12.4,64.5,3.1,0.0,9.5,Snow
"Montreal, QC",2020-03-02,-0.5,5.2,-7.3,81.25,12.94,0.0,9.4,Snow
"Montreal, QC",2020-03-03,3.2,5.9,0.7,81.99,10.67,0.0,13.0,Rain
"Montreal, QC",2020-03-04,2.5,3.3,1.5,75.28,2.65,0.0,13.3,Rain
"Montreal, QC",2020-03-05,1.3,3.2,-1.0,72.17,0.3,0.0,9.6,Rain
"Montreal, QC",2020-03-06,-0.9,1.3,-4.4,74.32,1.88,0.0,18.5,Snow
"Montreal, QC",2020-03-07,-4.2,-0.3,-8.9,43.36,0.0,0.0,16.7,Clear
"Montreal, QC",2020-03-08,2.1,5.3,-1.2,58.79,0.0,0.0,13.1,Clear
"Montreal, QC",2020-03-09,4.7,11.5,-2.0,57.84,0.0,0.0,16.6,Clear
"Montreal, QC",2020-03-10,3.0,6.9,-2.0,91.8,12.88,0.0,9.4,Rain
"Montreal, QC",2020-03-11,-2.7,0.8,-6.0,56.23,0.5,0.0,11.2,Snow
"Montreal, QC",2020-03-12,-1.3,1.8,-3.8,63.99,0.0,0.0,13.0,Clear
"Montreal, QC",2020-03-13,4.3,8.9,-0.3,73.05,27.85,0.0,15.3,Rain
"Montreal, QC",2020-03-14,2.7,5.4,-0.9,47.12,0.0,0.0,13.1,Clear
"Montreal, QC",2020-03-15,-4.7,-1.5,-8.2,48.77,0.0,0.0,14.8,Clear
"Montreal, QC",2020-03-16,-5.1,-1.1,-9.8,49.99,0.0,0.0,13.0,Clear
"Montreal, QC",2020-03-17,2.3,5.4,0.5,77.87,10.92,0.0,11.5,Rain
"Montreal, QC",2020-03-18,0.4,2.2,-2.7,46.86,0.26,0.0,11.2,Rain
"Montreal, QC",2020-03-19,2.9,6.7,-0.2,62.57,0.0,0.0,14.8,Clear
"Montreal, QC",2020-03-20,6.7,15.0,0.0,82.67,29.63,0.0,18.6,Rain
"Montreal, QC",2020-03-21,-4.4,-0.7,-7.6,43.41,0.26,0.0,13.0,Snow
"Montreal, QC",2020-03-22,-5.0,-2.3,-8.0,41.43,0.0,0.0,9.4,Clear
"Montreal, QC",2020-03-23,-1.3,1.2,-5.0,70.86,4.54,3.68,13.2,Snow
"Montreal, QC",2020-03-24,2.0,5.7,-0.9,77.33,6.06,2.07,9.3,Snow
"Montreal, QC",2020-03-25,3.7,7.7,-0.5,66.37,0.26,0.0,11.3,Rain
"Montreal, QC",2020-03-26,6.1,10.7,2.8,71.74,2.0,0.0,9.6,Rain
"Montreal, QC",2020-03-27,4.7,8.8,0.5,56.31,1.7,0.0,9.4,Rain
"Montreal, QC",2020-03-28,4.7,8.2,1.8,44.34,0.2,0.0,11.2,Rain
"Montreal, QC",2020-03-29,4.8,5.9,3.8,75.82,42.09,0.0,9.5,Rain
"Montreal, QC",2020-03-30,5.1,7.7,2.0,90.49,18.97,0.0,9.6,Rain
"Montreal, QC",2020-03-31,3.5,7.0,0.9,61.03,2.31,0.0,14.9,Rain
"Montreal, QC",2020-04-01,2.7,5.6,0.0,72.62,0.0,0.0,14.8,Clear
"Montreal, QC",2020-04-02,3.8,5.7,1.7,81.45,11.93,0.0,11.3,Rain
"Montreal, QC",2020-04-03,6.4,9.2,4.5,81.87,22.16,0.0,18.6,Rain
"Montreal, QC",2020-04-04,6.9,10.7,3.0,67.89,0.26,0.0,13.0,Rain
"Montreal, QC",2020-04-05,8.1,9.7,4.9,74.66,0.6,0.0,5.5,Rain
"Montreal, QC",2020-04-06,7.4,12.8,2.0,41.48,0.2,0.0,11.4,Rain
"Montreal, QC",2020-04-07,7.2,11.9,2.0,36.04,0.86,0.0,24.8,Rain
"Montreal, QC",2020-04-08,5.0,8.2,0.8,45.81,0.26,0.0,18.0,Rain
"Montreal, QC",2020-04-09,3.4,6.3,0.9,73.57,15.7,0.0,26.9,Rain
"Montreal, QC",2020-04-10,3.3,6.3,0.9,76.09,5.7,0.0,26.6,Rain
"Montreal, QC",2020-04-11,3.0,6.0,0.0,53.12,0.26,0.0,28.6,Rain
"Montreal, QC",2020-04-12,8.2,13.8,1.8,53.73,0.0,0.0,25.2,Clear
"Montreal, QC",2020-04-13,11.6,15.6,6.3,78.65,38.61,0.0,67.2,Rain
"Montreal, QC",2020-04-14,4.8,6.8,2.9,45.06,0.26,0.0,51.1,Rain
"Montreal, QC",2020-04-15,2.3,5.0,0.0,52.34,0.0,0.0,34.6,Clear
"Montreal, QC",2020-04-16,1.2,3.9,-1.5,61.32,0.26,0.0,30.1,Rain
"Montreal, QC",2020-04-17,2.1,4.7,-0.9,51.81,0.0,0.0,29.0,Clear
"Montreal, QC",2020-04-18,5.1,8.7,0.0,47.97,0.26,0.0,19.6,Rain
"Montreal, QC",2020-04-19,6.1,11.4,2.5,70.22,1.79,0.0,34.5,Rain
"Montreal, QC",2020-04-20,1.5,5.3,-2.7,40.31,0.46,0.0,27.0,Rain
"Montreal, QC",2020-04-21,3.2,7.3,-0.4,57.69,3.78,0.0,44.6,Rain
"Montreal, QC",2020-04-22,-1.4,1.5,-5.5,49.92,0.56,0.0,43.0,Snow
"Montreal, QC",2020-04-23,1.5,6.7,-3.3,26.07,0.0,0.0,28.0,Clear
"Montreal, QC",2020-04-24,5.3,10.0,-0.1,27.28,0.0,0.0,20.2,Clear
"Montreal, QC",2020-04-25,8.9,14.4,3.3,23.48,0.0,0.0,12.0,Clear
"Montreal, QC",2020-04-26,9.1,13.2,4.7,32.61,0.0,0.0,32.4,Clear
"Montreal, QC",2020-04-27,7.6,9.9,4.5,38.75,0.0,0.0,29.6,Clear
"Montreal, QC",2020-04-28,8.5,12.4,4.7,37.0,0.0,0.0,20.3,Clear
"Montreal, QC",2020-04-29,12.3,19.0,5.1,36.77,0.0,0.0,24.6,Clear
"Montreal, QC",2020-04-30,10.1,12.0,8.7,73.81,11.54,0.0,28.3,Rain
"Montreal, QC",2020-05-01,12.1,17.2,8.0,73.78,6.06,0.0,24.7,Rain
"Montreal, QC",2020-05-02,12.7,18.0,6.5,48.65,0.0,0.0,28.6,Clear
"Montreal, QC",2020-05-03,14.6,20.2,10.5,61.76,2.59,0.0,33.6,Rain
"Montreal, QC",2020-05-04,9.0,11.2,6.3,58.27,0.0,0.0,24.3,Clear
"Montreal, QC",2020-05-05,6.6,10.8,2.3,51.28,0.0,0.0,21.3,Clear
"Montreal, QC",2020-05-06,10.0,12.9,5.8,38.27,0.0,0.0,14.0,Clear
"Montreal, QC",2020-05-07,9.6,15.5,4.4,38.67,0.5,0.0,35.9,Rain
"Montreal, QC",2020-05-08,3.2,6.1,0.6,53.64,2.76,0.0,21.4,Rain
"Montreal, QC",2020-05-09,2.6,4.9,0.0,41.08,0.0,0.0,37.3,Clear
"Montreal, QC",2020-05-10,5.8,9.8,1.9,48.79,0.0,0.0,37.2,Clear
"Montreal, QC",2020-05-11,6.1,9.4,3.3,57.24,0.5,0.0,17.1,Rain
"Montreal, QC",2020-05-12,5.1,9.0,0.8,27.36,0.0,0.0,29.8,Clear
"Montreal, QC",2020-05-13,8.5,14.4,2.3,28.32,0.0,0.0,24.7,Clear
"Montreal, QC",2020-05-14,12.7,17.7,5.3,32.68,0.0,0.0,22.3,Clear
"Montreal, QC",2020-05-15,11.9,15.3,10.2,72.57,32.28,0.0,19.7,Rain
"Montreal, QC",2020-05-16,13.6,16.4,10.8,65.99,0.0,0.0,15.4,Clear
"Montreal, QC",2020-05-17,15.4,19.2,11.2,45.93,0.0,0.0,13.9,Clear
"Montreal, QC",2020-05-18,13.9,18.0,9.2,24.31,0.0,0.0,22.2,Clear
"Montreal, QC",2020-05-19,14.2,19.7,7.3,39.2,0.0,0.0,25.6,Clear
"Montreal, QC",2020-05-20,16.7,23.3,9.3,37.02,0.26,0.0,13.8,Rain
"Montreal, QC",2020-05-21,20.2,25.0,15.1,28.81,0.0,0.0,25.9,Clear
"Montreal, QC",2020-05-22,21.4,27.9,14.1,29.66,0.0,0.0,29.1,Clear
"Montreal, QC",2020-05-23,17.5,21.3,13.8,28.65,0.0,0.0,28.2,Clear
"Montreal, QC",2020-05-24,18.3,25.3,9.1,42.63,0.0,0.0,20.2,Clear
"Montreal, QC",2020-05-25,19.9,23.2,16.4,56.4,0.0,0.0,28.7,Clear
"Montreal, QC",2020-05-26,25.3,32.0,18.1,58.6,0.0,0.0,20.2,Clear
"Montreal, QC",2020-05-27,28.9,35.1,22.8,50.74,0.56,0.0,23.7,Rain
"Montreal, QC",2020-05-28,25.9,28.3,23.1,59.38,0.0,0.0,28.9,Clear
"Montreal, QC",2020-05-29,25.0,29.7,21.2,66.02,1.11,0.0,37.2,Rain
"Montreal, QC",2020-05-30,17.0,21.4,10.0,68.07,8.77,0.0,38.9,Rain
"Montreal, QC",2020-05-31,8.7,11.3,5.5,56.79,3.68,0.0,24.8,Rain
"Montreal, QC",2020-06-01,9.5,14.4,5.7,68.57,0.8,0.0,29.1,Rain
"Montreal, QC",2020-06-02,12.3,16.3,7.4,69.89,0.2,0.0,15.6,Rain
"Montreal, QC",2020-06-03,13.2,15.8,10.8,86.5,2.26,0.0,11.2,Rain
"Montreal, QC",2020-06-04,19.0,24.9,12.5,65.92,0.0,0.0,28.9,Clear
"Montreal, QC",2020-06-05,23.0,29.2,17.8,47.58,1.56,0.0,21.7,Rain
"Montreal, QC",2020-06-06,19.9,25.6,15.3,65.19,21.19,0.0,27.6,Rain
"Montreal, QC",2020-06-07,17.2,21.4,12.8,45.11,0.0,0.0,23.3,Clear
"Montreal, QC",2020-06-08,17.6,22.3,12.2,40.54,0.0,0.0,21.0,Clear
"Montreal, QC",2020-06-09,18.0,21.0,15.5,53.37,0.0,0.0,14.7,Clear
"Montreal, QC",2020-06-10,21.1,25.7,14.7,59.57,0.3,0.0,29.0,Rain
"Montreal, QC",2020-06-11,22.4,26.2,17.0,61.18,2.47,0.0,15.3,Rain
"Montreal, QC",2020-06-12,16.8,20.9,10.0,53.46,0.0,0.0,15.2,Clear
"Montreal, QC",2020-06-13,11.6,15.8,7.2,57.22,0.0,0.0,9.4,Clear
"Montreal, QC",2020-06-14,15.8,20.2,10.8,43.07,0.0,0.0,12.9,Clear
"Montreal, QC",2020-06-15,18.3,23.8,12.1,42.4,0.0,0.0,7.6,Clear
"Montreal, QC",2020-06-16,22.1,27.0,17.4,34.35,0.0,0.0,7.7,Clear
"Montreal, QC",2020-06-17,24.8,30.2,19.3,38.17,0.0,0.0,9.5,Clear
"Montreal, QC",2020-06-18,27.0,32.9,21.7,37.7,0.0,0.0,9.5,Clear
"Montreal, QC",2020-06-19,27.1,31.9,21.5,47.83,0.0,0.0,11.3,Clear
"Montreal, QC",2020-06-20,27.7,33.0,21.9,47.14,0.0,0.0,9.5,Clear
"Montreal, QC",2020-06-21,27.5,32.8,21.6,53.44,0.0,0.0,7.7,Clear
"Montreal, QC",2020-06-22,28.5,34.2,23.2,50.82,0.0,0.0,9.5,Clear
"Montreal, QC",2020-06-23,26.4,32.3,21.5,65.0,4.82,0.0,9.6,Rain
"Montreal, QC",2020-06-24,21.5,24.8,18.4,65.0,14.34,0.0,15.0,Rain
"Montreal, QC",2020-06-25,20.0,24.0,15.7,55.45,0.0,0.0,13.2,Clear
"Montreal, QC",2020-06-26,21.7,25.7,17.6,55.29,0.0,0.0,11.4,Clear
"Montreal, QC",2020-06-27,22.0,26.0,18.4,60.25,1.86,0.0,11.1,Rain
"Montreal, QC",2020-06-28,21.4,25.8,18.8,80.38,19.98,0.0,7.6,Rain
"Montreal, QC",2020-06-29,20.7,24.4,18.5,77.58,9.2,0.0,13.0,Rain
"Montreal, QC",2020-06-30,20.7,24.0,18.4,74.56,0.4,0.0,13.1,Rain
"Montreal, QC",2020-07-01,24.4,30.0,17.9,58.66,0.0,0.0,12.9,Clear
"Montreal, QC",2020-07-02,25.6,30.0,21.5,64.61,1.1,0.0,7.7,Rain
"Montreal, QC",2020-07-03,24.2,30.1,18.5,57.33,0.0,0.0,11.2,Clear
"Montreal, QC",2020-07-04,25.5,29.8,21.1,32.9,0.0,0.0,11.3,Clear
"Montreal, QC",2020-07-05,23.0,26.9,19.4,47.54,0.0,0.0,13.1,Clear
"Montreal, QC",2020-07-06,23.8,29.8,17.8,47.34,0.0,0.0,7.6,Clear
"Montreal, QC",2020-07-07,26.0,32.3,18.8,52.34,0.0,0.0,9.6,Clear
"Montreal, QC",2020-07-08,25.1,28.9,21.8,75.21,33.24,0.0,9.4,Rain
"Montreal, QC",2020-07-09,27.8,33.0,21.7,65.61,0.3,0.0,9.5,Rain
"Montreal, QC",2020-07-10,29.6,34.7,25.0,55.89,0.0,0.0,11.3,Clear
"Montreal, QC",2020-07-11,24.7,26.8,22.9,80.64,36.03,0.0,9.6,Rain
"Montreal, QC",2020-07-12,24.3,27.1,21.5,73.99,11.7,0.0,11.1,Rain
"Montreal, QC",2020-07-13,23.5,27.6,20.0,60.46,0.0,0.0,9.4,Clear
"Montreal, QC",2020-07-14,21.4,25.0,19.0,65.88,0.0,0.0,13.0,Clear
"Montreal, QC",2020-07-15,21.0,25.7,16.0,61.51,0.0,0.0,11.2,Clear
"Montreal, QC",2020-07-16,23.3,26.7,19.8,69.83,1.25,0.0,13.2,Rain
"Montreal, QC",2020-07-17,22.0,28.4,16.9,77.08,55.02,0.0,11.3,Rain
"Montreal, QC",2020-07-18,25.8,29.8,20.8,63.11,0.0,0.0,11.3,Clear
"Montreal, QC",2020-07-19,26.7,32.3,21.7,68.72,16.05,0.0,9.7,Rain
"Montreal, QC",2020-07-20,25.2,28.2,22.5,67.91,2.25,0.0,9.6,Rain
"Montreal, QC",2020-07-21,21.7,25.2,18.6,53.23,0.0,0.0,12.9,Clear
"Montreal, QC",2020-07-22,21.5,25.3,17.9,64.34,0.0,0.0,11.2,Clear
"Montreal, QC",2020-07-23,21.7,24.9,18.6,72.9,0.0,0.0,9.4,Clear
"Montreal, QC",2020-07-24,24.2,28.9,18.9,53.2,0.0,0.0,9.4,Clear
"Montreal, QC",2020-07-25,26.0,29.8,21.6,47.42,0.0,0.0,11.3,Clear
"Montreal, QC",2020-07-26,26.3,31.7,23.4,64.57,18.96,0.0,11.5,Rain
"Montreal, QC",2020-07-27,25.6,29.8,23.4,83.83,50.24,0.0,9.6,Rain
"Montreal, QC",2020-07-28,25.8,29.0,23.9,64.92,0.0,0.0,9.7,Clear
"Montreal, QC",2020-07-29,22.3,24.8,19.3,76.07,35.06,0.0,7.6,Rain
"Montreal, QC",2020-07-30,21.9,26.7,17.8,72.25,8.17,0.0,9.5,Rain
"Montreal, QC",2020-07-31,21.7,26.1,17.7,72.16,3.12,0.0,7.6,Rain
"Montreal, QC",2020-08-01,24.3,29.3,19.5,62.1,0.0,0.0,9.3,Clear
"Montreal, QC",2020-08-02,22.8,26.6,20.0,80.35,88.44,0.0,13.0,Rain
"Montreal, QC",2020-08-03,22.5,25.0,19.7,75.67,49.84,0.0,11.5,Rain
"Montreal, QC",2020-08-04,19.8,21.0,18.6,88.9,45.37,0.0,14.9,Rain
"Montreal, QC",2020-08-05,20.9,24.1,18.5,73.51,23.12,0.0,11.4,Rain
"Montreal, QC",2020-08-06,19.9,24.6,15.4,62.48,0.0,0.0,9.5,Clear
"Montreal, QC",2020-08-07,22.1,26.6,17.2,60.25,0.0,0.0,9.3,Clear
"Montreal, QC",2020-08-08,23.3,27.8,18.3,60.14,0.0,0.0,7.6,Clear
"Montreal, QC",2020-08-09,22.8,26.8,21.1,71.92,0.3,0.0,7.7,Rain
"Montreal, QC",2020-08-10,23.8,28.3,20.7,74.73,0.0,0.0,7.6,Clear
"Montreal, QC",2020-08-11,26.0,32.3,22.0,73.9,6.84,0.0,9.6,Rain
"Montreal, QC",2020-08-12,24.6,28.5,20.8,67.58,21.8,0.0,11.1,Rain
"Montreal, QC",2020-08-13,24.8,28.6,21.1,57.08,0.0,0.0,9.3,Clear
"Montreal, QC",2020-08-14,22.5,26.1,18.8,56.29,0.0,0.0,13.0,Clear
"Montreal, QC",2020-08-15,22.5,27.8,16.7,63.07,0.0,0.0,12.9,Clear
"Montreal, QC",2020-08-16,23.4,27.9,19.7,62.46,0.0,0.0,11.3,Clear
"Montreal, QC",2020-08-17,21.1,25.0,18.9,77.98,13.61,0.0,9.4,Rain
"Montreal, QC",2020-08-18,19.8,23.8,16.7,69.07,10.01,0.0,9.5,Rain
"Montreal, QC",2020-08-19,17.6,20.6,14.6,63.77,0.0,0.0,13.1,Clear
"Montreal, QC",2020-08-20,17.5,20.9,13.3,61.63,0.6,0.0,7.7,Rain
"Montreal, QC",2020-08-21,19.8,23.0,17.0,81.75,20.04,0.0,7.7,Rain
"Montreal, QC",2020-08-22,20.7,25.8,16.5,70.82,0.2,0.0,5.5,Rain
"Montreal, QC",2020-08-23,22.2,27.0,18.7,77.24,36.38,0.0,7.6,Rain
"Montreal, QC",2020-08-24,22.5,26.3,19.2,83.15,19.36,0.0,7.7,Rain
"Montreal, QC",2020-08-25,20.9,25.1,14.8,69.98,2.42,0.0,18.7,Rain
"Montreal, QC",2020-08-26,14.4,17.9,10.7,53.93,0.0,0.0,14.8,Clear
"Montreal, QC",2020-08-27,14.9,17.3,10.8,59.99,0.0,0.0,7.6,Clear
"Montreal, QC",2020-08-28,17.7,22.2,12.8,62.24,0.0,0.0,11.2,Clear
"Montreal, QC",2020-08-29,15.8,18.4,14.6,88.09,34.71,0.0,9.5,Rain
"Montreal, QC",2020-08-30,16.2,20.1,12.4,67.05,3.9,0.0,18.7,Rain
"Montreal, QC",2020-08-31,17.5,21.5,12.9,57.44,0.0,0.0,9.3,Clear
"Montreal, QC",2020-09-01,18.9,22.3,15.8,75.3,1.0,0.0,7.7,Rain
"Montreal, QC",2020-09-02,20.4,23.2,17.7,81.72,13.72,0.0,9.7,Rain
"Montreal, QC",2020-09-03,20.0,24.0,16.5,73.69,7.55,0.0,9.5,Rain
"Montreal, QC",2020-09-04,18.4,21.6,14.7,60.1,0.0,0.0,9.7,Clear
"Montreal, QC",2020-09-05,16.1,20.1,12.3,64.14,0.45,0.0,7.8,Rain
"Montreal, QC",2020-09-06,16.2,20.3,13.0,66.47,0.0,0.0,7.9,Clear
"Montreal, QC",2020-09-07,19.5,24.8,14.0,72.26,12.66,0.0,11.5,Rain
"Montreal, QC",2020-09-08,17.8,21.0,12.8,73.06,11.29,0.0,13.1,Rain
"Montreal, QC",2020-09-09,14.3,16.4,12.8,84.54,2.54,0.0,11.3,Rain
"Montreal, QC",2020-09-10,13.2,15.2,12.1,88.71,1.6,0.0,11.2,Rain
"Montreal, QC",2020-09-11,13.0,17.3,8.9,65.72,0.0,0.0,16.2,Clear
"Montreal, QC",2020-09-12,15.5,20.5,9.7,65.03,0.0,0.0,7.7,Clear
"Montreal, QC",2020-09-13,17.1,19.3,15.7,81.39,29.49,0.0,9.6,Rain
"Montreal, QC",2020-09-14,13.4,17.7,10.3,62.57,2.05,0.0,9.5,Rain
"Montreal, QC",2020-09-15,11.4,13.7,8.1,59.36,0.0,0.0,9.3,Clear
"Montreal, QC",2020-09-16,17.7,23.6,10.8,55.52,0.0,0.0,13.1,Clear
"Montreal, QC",2020-09-17,13.9,17.5,9.1,56.36,0.2,0.0,13.0,Rain
"Montreal, QC",2020-09-18,9.6,13.1,5.9,50.36,0.0,0.0,14.8,Clear
"Montreal, QC",2020-09-19,8.7,12.0,5.1,50.73,0.0,0.0,12.9,Clear
"Montreal, QC",2020-09-20,9.6,13.2,5.7,55.0,0.0,0.0,11.2,Clear
"Montreal, QC",2020-09-21,10.6,15.8,5.4,54.76,0.0,0.0,7.6,Clear
"Montreal, QC",2020-09-22,12.4,17.4,6.3,59.0,0.0,0.0,5.5,Clear
"Montreal, QC",2020-09-23,17.0,22.3,12.8,63.77,0.0,0.0,13.0,Clear
"Montreal, QC",2020-09-24,16.2,20.0,12.6,70.16,0.3,0.0,11.1,Rain
"Montreal, QC",2020-09-25,12.4,15.9,9.3,63.27,0.25,0.0,9.4,Rain
"Montreal, QC",2020-09-26,18.6,26.1,10.3,64.26,0.26,0.0,7.6,Rain
"Montreal, QC",2020-09-27,21.9,26.2,17.8,68.11,0.0,0.0,9.6,Clear
"Montreal, QC",2020-09-28,20.8,22.8,19.0,81.96,0.3,0.0,7.7,Rain
"Montreal, QC",2020-09-29,17.4,21.4,14.0,86.43,38.26,0.0,9.7,Rain
"Montreal, QC",2020-09-30,13.7,17.0,12.3,81.56,28.17,0.0,11.4,Rain
"Montreal, QC",2020-10-01,14.2,17.7,12.1,72.8,7.22,0.0,9.6,Rain
"Montreal, QC",2020-10-02,11.1,12.7,9.8,87.53,10.99,0.0,11.2,Rain
"Montreal, QC",2020-10-03,10.0,12.7,8.0,71.31,0.81,0.0,7.6,Rain
"Montreal, QC",2020-10-04,11.1,15.1,7.0,70.76,0.0,0.0,7.7,Clear
"Montreal, QC",2020-10-05,12.5,16.1,10.1,73.57,0.2,0.0,7.6,Rain
"Montreal, QC",2020-10-06,13.5,17.4,9.8,67.45,0.3,0.0,13.2,Rain
"Montreal, QC",2020-10-07,13.0,14.2,9.5,77.83,22.67,0.0,14.9,Rain
"Montreal, QC",2020-10-08,6.6,9.4,3.5,60.31,0.0,0.0,14.9,Clear
"Montreal, QC",2020-10-09,9.2,13.2,4.0,56.21,0.0,0.0,11.7,Clear
"Montreal, QC",2020-10-10,16.3,22.2,9.3,63.02,5.71,0.0,14.9,Rain
"Montreal, QC",2020-10-11,7.0,9.2,4.8,53.15,0.0,0.0,12.9,Clear
"Montreal, QC",2020-10-12,9.1,15.8,1.6,52.77,0.0,0.0,9.4,Clear
"Montreal, QC",2020-10-13,9.9,11.1,8.0,87.36,35.59,0.0,9.4,Rain
